9.499999999999999556e-01
9.749999999999999778e-01
9.799999999999999822e-01
9.799999999999999822e-01
9.799999999999999822e-01
9.799999999999999822e-01
3.350000000000000200e-01
0.000000000000000000e+00
0.000000000000000000e+00
